"","boot","coef_lag0","coef_lag1","coef_lag2","coef_lag3","coef_lag4","coef_lag5","coef_lag6","coef_lag7","coef_lag8","coef_lag9","coef_lag10","coef_lag11","coef_lag12","coef_lag13","coef_lag14","coef_lag15","coef_lag16"
"66",66,-0.0125694877211526,-0.0112180628034127,-0.0126420911261714,-0.0158342552177485,-0.0082892692584883,-0.00779051740481949,-0.00299601964580892,-0.0117297795037629,0.00151830360623044,0.00289990125612648,0.00757437039279456,0.0168692255113594,0.0155835538348048,0.0131072949215031,0.0132715801805665,0.00331360759715876,0.00896537461081647
"67",67,-0.00810165371751988,-0.00264753370787409,-0.00244924547750323,0.00205564828812995,-0.000697641396385178,0.000292592001819682,0.000313302952986559,-0.00191271520297491,0.00810293593779739,0.0029008775295521,0.0136958178804768,0.022885027392609,0.0218850145181016,0.0205605544344279,0.0222551752682532,0.0187047036352147,0.0164703476691424
"68",68,-0.00946934366393874,-0.00346959038362039,-0.00737699387356614,-0.00929622250618647,-0.00245411189011314,-0.00726562815885134,-0.00167659611083618,0.00423637285299864,0.0167006776308633,0.017761762762444,0.0250417503442392,0.0223941662482015,0.0231963213430416,0.0141495488160303,0.0199765089815704,0.00516172860991906,0.0104492576259997
"69",69,-0.01899718415307,-0.014867056844627,-0.0230020015517221,-0.019298277778108,-0.0135387181690305,-0.00799522857753962,-0.000759571326160376,-0.00182922286810869,0.012158650362352,0.00515244388045522,0.00726883370468307,0.0127197487048103,0.016015696343513,0.0202666182602452,0.0226466392837702,0.0145217753491514,0.0094160081807283
"70",70,-0.0178847304992258,-0.00872664860222015,-0.0151910487186678,-0.0108923897483752,-0.0111073687416073,-0.00942818340905768,0.00444135463184525,-0.00729216689003058,0.0106366913604235,0.00325108589943188,0.0121556914380154,0.0176086598813601,0.0124806808162189,0.020514024276452,0.0150131537514391,0.00834677246687624,0.0188728670447192
"71",71,-0.0211475016773588,-0.00627289345196434,-0.0159003478874118,-0.0145818566072253,-0.0135739716479282,-0.0137138004268829,-0.0046910218700882,-0.018935224431646,0.00035768234230596,-0.00102760906644814,0.00773310316224286,0.0265262403909852,0.0214646331405249,0.0291013633992166,0.0226854971185385,0.0181445158780912,0.0174017450308617
"72",72,-0.0175324508644249,-0.0130878422257,-0.0194240920631751,-0.0165650553670545,-0.0125118460425715,-0.0113770336217407,0.00769057852363943,-0.00360687047270558,0.00473636014253208,-0.00469849913474783,-0.000907478235003649,0.0123517783206146,0.00947262871656054,0.024799054045274,0.0252428467765118,0.0124623918565879,0.0184749041068597
"73",73,-0.0153322754096927,-0.00294953322388326,-0.00610456585125264,-0.0084837164653676,-0.00780238744544767,-0.011851764578251,-0.00728638878667831,-0.00533880761771287,0.00835716837839639,0.00749001637873176,0.0159583913278387,0.0272032447337053,0.0199908290129159,0.0233842586478046,0.0209863158931691,0.0114837085408317,0.0120206612253132
"74",74,-0.019199164464507,-0.00291727063806006,-0.00121217141797064,-0.00216734961425795,-0.00130637164498128,-0.00597846256523831,-0.00521737930822679,-0.00367825792365764,0.00672594952761592,-0.000957010809130354,0.0103133498848599,0.016398721373753,0.014509428947739,0.00971171135917128,0.0068458033296541,0.0129794536087484,0.00968627626401164
"75",75,-0.0188412849211962,-0.00837357089406829,-0.0232996521229353,-0.0121942319829609,-0.0127622199101823,-0.0151387732070705,0.00403925147359061,-0.00745383561006509,0.0130910637803092,0.0049555982345911,0.0163405848217389,0.0264929938174685,0.0155172816162519,0.022559458786182,0.0191054614375158,0.0127244984118937,0.0121541054400453
"76",76,-0.0140812661494883,-0.00922553248188559,-0.0116850066081016,-0.0137074742114768,-0.0094417202198471,-0.0101463813851414,0.00694964085204984,0.00322958210215608,0.0112841988286706,0.00803531451315099,0.0137141484796913,0.0200860020028345,0.0134509303988256,0.0175757980725405,0.0198128010155719,0.0108444101231925,0.00625770249815578
"77",77,-0.0191930946214912,-0.00561692260123017,-0.0129239760151691,-0.0130626298129824,-0.0125060376632876,-0.0171262157075957,-0.00608054043245788,-0.0167076058095682,0.00686305520538448,0.0021733374702233,0.0146023275378694,0.0197333123212585,0.0138678601330481,0.0142068264742837,0.0100550752613274,0.00456681611077773,0.00851376938745106
"78",78,-0.0126602804352215,-0.00307314240521043,-0.00774125111533665,-0.00885919472624491,-0.0105838239944391,-0.00175762481179076,-0.00335529563142719,-0.00652013576968705,0.00564591909930103,0.00441186213899953,0.0162284111329468,0.0201342152591987,0.0203748989443341,0.0251737866310261,0.0190514233350562,0.00833422577197025,0.00790976618533222
"79",79,-0.0153833146761887,-0.00438203443848304,-0.0112768096578521,-0.0091408185849151,-0.0105839308139906,-0.00826536877602381,0.00589034181642789,-0.00886236612888336,0.0115383341630348,0.00204075230864416,0.0154044226172967,0.0229910609451911,0.0183309999621384,0.0219047221384127,0.0148724240563732,0.0183325856291669,0.0101741286281617
"80",80,-0.0129885387436797,-0.00418196992527523,-0.00714663039128218,-0.00396551177460024,-0.00326407349889048,-0.00638494680532696,-0.0085735404089165,-0.00535524903782573,0.0111732951946667,0.0079591761805265,0.0221694354524008,0.0208334318484234,0.0221838469101611,0.0209593500267,0.0237849443205101,0.0110918972047693,0.007251790264959
